InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
104944,SKU_8509,Frame,Home,2,2025-07-12,22.56,CUST_0608,Germany
112735,SKU_4214,Monitor Arm,Electronics,5,2025-07-12,17.37,CUST_1563,United Kingdom
109122,SKU_1148,Rug,Home,5,2025-07-12,22.59,CUST_1134,Netherlands
101875,SKU_1044,Wireless Mouse,Electronics,5,2025-07-12,75.02,CUST_0231,Netherlands
101875,SKU_5778,Sketchbook,Books,4,2025-07-12,23.83,CUST_0231,Netherlands
114433,SKU_2776,Webcam,Electronics,4,2025-07-12,14.68,CUST_1762,United Kingdom
108155,SKU_8585,T-Shirt,Clothing,4,2025-07-12,6.43,CUST_1019,France
112416,SKU_1405,Spatula Set,Kitchen,4,2025-07-12,32.77,CUST_1523,United Kingdom
108155,SKU_6206,Rug,Home,2,2025-07-12,20.99,CUST_1019,France
109122,SKU_7534,Laptop Stand,Electronics,5,2025-07-12,30.79,CUST_1134,Netherlands
109122,SKU_5814,Candle Set,Home,2,2025-07-12,31.82,CUST_1134,Netherlands
108966,SKU_1663,Cap,Clothing,2,2025-07-12,32.96,CUST_1118,United Kingdom
108966,SKU_6121,Jeans,Clothing,3,2025-07-12,120.24,CUST_1118,United Kingdom
108966,SKU_2908,Tea Set,Kitchen,3,2025-07-12,102.1,CUST_1118,United Kingdom
108966,SKU_4829,Lamp,Home,4,2025-07-12,69.45,CUST_1118,United Kingdom
113353,SKU_4719,Keyboard,Electronics,5,2025-07-12,99.7,CUST_1636,United Kingdom
112416,SKU_5360,Vase,Home,5,2025-07-12,14.67,CUST_1523,United Kingdom
113353,SKU_1536,T-Shirt,Clothing,2,2025-07-12,13.13,CUST_1636,United Kingdom
111238,SKU_6946,T-Shirt,Clothing,5,2025-07-12,7.17,CUST_1397,France
111238,SKU_8129,Sketchbook,Books,1,2025-07-12,20.05,CUST_1397,France
112416,SKU_9474,Socks,Clothing,3,2025-07-12,17.92,CUST_1523,United Kingdom
101120,SKU_1722,Cap,Clothing,3,2025-07-12,35.0,CUST_0132,United Kingdom
101120,SKU_9172,Cushion,Home,5,2025-07-12,95.41,CUST_0132,United Kingdom
101120,SKU_5745,Spatula Set,Kitchen,1,2025-07-12,76.9,CUST_0132,United Kingdom
100140,SKU_6347,Cap,Clothing,3,2025-07-12,16.15,CUST_0016,Spain
109398,SKU_9349,Pen Set,Books,3,2025-07-12,58.09,CUST_1159,United Kingdom
101120,SKU_2103,Pen Set,Books,4,2025-07-12,106.52,CUST_0132,United Kingdom
101120,SKU_5983,Laptop Stand,Electronics,2,2025-07-12,75.36,CUST_0132,United Kingdom
102796,SKU_2096,Phone Case,Electronics,5,2025-07-12,45.89,CUST_0336,Italy
107589,SKU_6384,Cap,Clothing,3,2025-07-12,12.35,CUST_0943,United Kingdom
100140,SKU_8933,Charger,Electronics,5,2025-07-12,58.0,CUST_0016,Spain
101120,SKU_7649,Mug,Kitchen,3,2025-07-12,77.79,CUST_0132,United Kingdom
116274,SKU_8325,Jeans,Clothing,2,2025-07-12,79.52,CUST_1993,United Kingdom
116274,SKU_8909,Pen Set,Books,4,2025-07-12,49.16,CUST_1993,United Kingdom
116274,SKU_9975,Laptop Stand,Electronics,2,2025-07-12,31.16,CUST_1993,United Kingdom
112342,SKU_6852,Pen Set,Books,1,2025-07-12,92.28,CUST_1520,Portugal
109396,SKU_1161,Phone Case,Electronics,4,2025-07-12,52.21,CUST_1159,United Kingdom
113871,SKU_2014,Frame,Home,4,2025-07-12,40.3,CUST_1696,Portugal
113871,SKU_7056,USB-C Hub,Electronics,1,2025-07-12,85.28,CUST_1696,Portugal
113871,SKU_1138,Mug,Kitchen,3,2025-07-12,52.23,CUST_1696,Portugal
109122,SKU_4230,Sneakers,Clothing,1,2025-07-12,24.02,CUST_1134,Netherlands
101120,SKU_1783,Tea Set,Kitchen,2,2025-07-12,118.71,CUST_0132,United Kingdom
107416,SKU_8229,Cap,Clothing,3,2025-07-12,21.46,CUST_0923,United Kingdom
108189,SKU_2582,Jacket,Clothing,2,2025-07-12,16.81,CUST_1026,Germany
103593,SKU_5816,Frame,Home,2,2025-07-12,23.02,CUST_0436,United Kingdom
116156,SKU_8025,Notebook,Books,1,2025-07-12,23.76,CUST_1982,United Kingdom
116274,SKU_3429,Mug,Kitchen,1,2025-07-12,39.04,CUST_1993,United Kingdom
107093,SKU_6782,Charger,Electronics,1,2025-07-12,50.67,CUST_0886,United Kingdom
116156,SKU_7078,Sneakers,Clothing,4,2025-07-12,77.45,CUST_1982,United Kingdom
111971,SKU_7499,Pen Set,Books,3,2025-07-12,69.3,CUST_1476,Germany
111971,SKU_7179,Candle Set,Home,3,2025-07-12,51.46,CUST_1476,Germany
111971,SKU_5455,Phone Case,Electronics,4,2025-07-12,62.92,CUST_1476,Germany
108758,SKU_4579,Pen Set,Books,3,2025-07-12,68.62,CUST_1098,Belgium
111029,SKU_7109,Phone Case,Electronics,3,2025-07-12,127.46,CUST_1367,United Kingdom
111029,SKU_1257,Calendar,Books,3,2025-07-12,17.72,CUST_1367,United Kingdom
108758,SKU_8811,Phone Case,Electronics,3,2025-07-12,59.57,CUST_1098,Belgium
112342,SKU_8542,Sketchbook,Books,5,2025-07-12,38.66,CUST_1520,Portugal
102022,SKU_3525,T-Shirt,Clothing,4,2025-07-12,8.18,CUST_0250,Norway
111029,SKU_5540,Headphones,Electronics,1,2025-07-12,18.99,CUST_1367,United Kingdom
111029,SKU_5704,Calendar,Books,1,2025-07-12,24.94,CUST_1367,United Kingdom
104444,SKU_9967,Frame,Home,2,2025-07-12,53.7,CUST_0541,Netherlands
104444,SKU_6696,Vase,Home,2,2025-07-12,29.47,CUST_0541,Netherlands
116156,SKU_9691,Phone Case,Electronics,5,2025-07-12,123.44,CUST_1982,United Kingdom
116156,SKU_3790,Sketchbook,Books,4,2025-07-12,48.6,CUST_1982,United Kingdom
116156,SKU_5735,Jeans,Clothing,3,2025-07-12,179.9,CUST_1982,United Kingdom
108758,SKU_3311,Wireless Mouse,Electronics,1,2025-07-12,90.14,CUST_1098,Belgium
116156,SKU_6617,Keyboard,Electronics,4,2025-07-12,121.01,CUST_1982,United Kingdom
116274,SKU_5890,Tea Set,Kitchen,1,2025-07-12,71.88,CUST_1993,United Kingdom
105780,SKU_6286,Webcam,Electronics,3,2025-07-12,16.53,CUST_0723,United Kingdom
100140,SKU_6142,USB-C Hub,Electronics,4,2025-07-12,61.81,CUST_0016,Spain
112342,SKU_5520,Cushion,Home,2,2025-07-12,88.29,CUST_1520,Portugal
114433,SKU_8443,Jacket,Clothing,2,2025-07-12,17.12,CUST_1762,United Kingdom
112342,SKU_4949,Cutting Board,Kitchen,3,2025-07-12,33.32,CUST_1520,Portugal
102796,SKU_3144,T-Shirt,Clothing,4,2025-07-12,6.05,CUST_0336,Italy
107416,SKU_3062,Candle Set,Home,3,2025-07-12,38.04,CUST_0923,United Kingdom
102011,SKU_7194,USB-C Hub,Electronics,1,2025-07-12,294.18,CUST_0248,Germany
115275,SKU_8293,Bluetooth Speaker,Electronics,4,2025-07-12,98.75,CUST_1875,Portugal
112342,SKU_5167,Candle Set,Home,5,2025-07-12,56.17,CUST_1520,Portugal
115275,SKU_8823,Candle Set,Home,3,2025-07-12,34.42,CUST_1875,Portugal
104444,SKU_1701,Jacket,Clothing,5,2025-07-12,37.03,CUST_0541,Netherlands
104925,SKU_3918,Cap,Clothing,4,2025-07-12,28.59,CUST_0607,France
112233,SKU_6815,Cap,Clothing,1,2025-07-12,21.72,CUST_1509,Spain
102796,SKU_1697,Keyboard,Electronics,1,2025-07-12,52.14,CUST_0336,Italy
104444,SKU_3977,Bluetooth Speaker,Electronics,4,2025-07-12,138.83,CUST_0541,Netherlands
108196,SKU_5339,T-Shirt,Clothing,2,2025-07-12,4.86,CUST_1027,United Kingdom
108196,SKU_2927,Cap,Clothing,1,2025-07-12,12.65,CUST_1027,United Kingdom
100140,SKU_7211,Apron,Kitchen,2,2025-07-12,44.37,CUST_0016,Spain
106777,SKU_1589,Keyboard,Electronics,1,2025-07-12,59.68,CUST_0851,Portugal
106777,SKU_9132,Hoodie,Clothing,5,2025-07-12,97.61,CUST_0851,Portugal
104925,SKU_2054,Bluetooth Speaker,Electronics,5,2025-07-12,96.65,CUST_0607,France
105780,SKU_1145,Stickers,Books,5,2025-07-12,76.29,CUST_0723,United Kingdom
103210,SKU_3765,Notebook,Books,5,2025-07-12,6.1,CUST_0382,Other
108758,SKU_8853,Socks,Clothing,4,2025-07-12,28.3,CUST_1098,Belgium
108435,SKU_7113,Spatula Set,Kitchen,5,2025-07-13,30.16,CUST_1062,Italy
104204,SKU_3948,Candle Set,Home,3,2025-07-13,92.81,CUST_0513,Portugal
116235,SKU_9869,Cap,Clothing,2,2025-07-13,14.09,CUST_1988,France
102231,SKU_7591,Pen Set,Books,5,2025-07-13,32.67,CUST_0274,Norway
104204,SKU_9793,Notebook,Books,2,2025-07-13,22.62,CUST_0513,Portugal
103815,SKU_5851,T-Shirt,Clothing,2,2025-07-13,6.04,CUST_0464,Belgium
104602,SKU_6334,Rug,Home,3,2025-07-13,23.51,CUST_0558,Germany
109984,SKU_4789,Sketchbook,Books,3,2025-07-13,22.16,CUST_1237,United Kingdom
104204,SKU_1391,Calendar,Books,2,2025-07-13,25.82,CUST_0513,Portugal
113523,SKU_3046,Monitor Arm,Electronics,4,2025-07-13,19.83,CUST_1653,Spain
109984,SKU_6211,Socks,Clothing,3,2025-07-13,28.3,CUST_1237,United Kingdom
113265,SKU_9544,Vase,Home,2,2025-07-13,16.51,CUST_1627,Netherlands
115025,SKU_7656,Keyboard,Electronics,5,2025-07-13,54.14,CUST_1843,United Kingdom
113523,SKU_4002,Calendar,Books,3,2025-07-13,11.17,CUST_1653,Spain
114562,SKU_1046,USB-C Hub,Electronics,5,2025-07-13,104.07,CUST_1790,Germany
113265,SKU_7727,Monitor Arm,Electronics,1,2025-07-13,16.74,CUST_1627,Netherlands
114562,SKU_4662,Lamp,Home,3,2025-07-13,55.58,CUST_1790,Germany
116235,SKU_5939,Jeans,Clothing,5,2025-07-13,68.16,CUST_1988,France
108443,SKU_9567,Rug,Home,4,2025-07-13,20.8,CUST_1063,United Kingdom
109667,SKU_5947,Cushion,Home,2,2025-07-13,57.76,CUST_1188,United Kingdom
109667,SKU_2366,Sketchbook,Books,2,2025-07-13,20.17,CUST_1188,United Kingdom
106711,SKU_6629,Notebook,Books,5,2025-07-13,12.17,CUST_0845,Norway
106711,SKU_8984,Charger,Electronics,1,2025-07-13,77.32,CUST_0845,Norway
108435,SKU_1432,Candle Set,Home,5,2025-07-13,25.02,CUST_1062,Italy
115025,SKU_3515,USB-C Hub,Electronics,5,2025-07-13,88.52,CUST_1843,United Kingdom
109984,SKU_7528,Laptop Stand,Electronics,2,2025-07-13,51.85,CUST_1237,United Kingdom
109667,SKU_1177,Keyboard,Electronics,4,2025-07-13,62.42,CUST_1188,United Kingdom
104731,SKU_9878,Webcam,Electronics,3,2025-07-13,38.81,CUST_0581,United Kingdom
111631,SKU_3067,Charger,Electronics,4,2025-07-13,58.62,CUST_1440,France
100637,SKU_2394,Laptop Stand,Electronics,4,2025-07-13,41.72,CUST_0069,United Kingdom
109025,SKU_8968,Spatula Set,Kitchen,3,2025-07-13,55.83,CUST_1122,United Kingdom
109025,SKU_7949,Rug,Home,2,2025-07-13,35.71,CUST_1122,United Kingdom
109025,SKU_9637,Cutting Board,Kitchen,2,2025-07-13,25.9,CUST_1122,United Kingdom
110564,SKU_8101,Hoodie,Clothing,4,2025-07-13,79.15,CUST_1308,France
101725,SKU_9847,Calendar,Books,1,2025-07-13,12.79,CUST_0207,Sweden
109667,SKU_2740,Hoodie,Clothing,5,2025-07-13,89.89,CUST_1188,United Kingdom
103521,SKU_4247,Jacket,Clothing,5,2025-07-13,32.29,CUST_0428,France
110743,SKU_4610,Cap,Clothing,5,2025-07-13,51.8,CUST_1330,Spain
110743,SKU_1447,Spatula Set,Kitchen,3,2025-07-13,110.04,CUST_1330,Spain
110743,SKU_9856,T-Shirt,Clothing,4,2025-07-13,13.19,CUST_1330,Spain
103521,SKU_3892,Jacket,Clothing,2,2025-07-13,31.85,CUST_0428,France
103521,SKU_7497,Hoodie,Clothing,5,2025-07-13,131.91,CUST_0428,France
103521,SKU_1202,Sketchbook,Books,5,2025-07-13,26.46,CUST_0428,France
104685,SKU_5114,Cap,Clothing,2,2025-07-13,23.36,CUST_0575,Germany
103521,SKU_9806,Hoodie,Clothing,1,2025-07-13,153.63,CUST_0428,France
103521,SKU_4437,Lamp,Home,2,2025-07-13,60.3,CUST_0428,France
109667,SKU_3064,Notebook,Books,3,2025-07-13,10.47,CUST_1188,United Kingdom
104089,SKU_9527,Monitor Arm,Electronics,4,2025-07-13,16.44,CUST_0498,Other
106512,SKU_7644,Notebook,Books,1,2025-07-13,7.35,CUST_0818,United Kingdom
111120,SKU_5679,Clock,Home,2,2025-07-13,50.89,CUST_1379,Portugal
109351,SKU_7136,Apron,Kitchen,5,2025-07-13,102.98,CUST_1156,Portugal
104204,SKU_3923,T-Shirt,Clothing,4,2025-07-13,20.95,CUST_0513,Portugal
109025,SKU_3898,Jacket,Clothing,1,2025-07-13,26.16,CUST_1122,United Kingdom
109025,SKU_1671,Spatula Set,Kitchen,2,2025-07-13,58.56,CUST_1122,United Kingdom
110564,SKU_9804,Clock,Home,2,2025-07-13,49.96,CUST_1308,France
110564,SKU_3807,Sneakers,Clothing,3,2025-07-13,30.0,CUST_1308,France
105083,SKU_1494,Calendar,Books,1,2025-07-13,14.77,CUST_0623,United Kingdom
105083,SKU_1915,Laptop Stand,Electronics,4,2025-07-13,48.14,CUST_0623,United Kingdom
108435,SKU_2614,Rug,Home,4,2025-07-13,21.39,CUST_1062,Italy
113426,SKU_5773,Lamp,Home,2,2025-07-13,50.94,CUST_1638,France
104731,SKU_4996,Rug,Home,5,2025-07-13,64.89,CUST_0581,United Kingdom
113426,SKU_3005,Laptop Stand,Electronics,4,2025-07-13,46.17,CUST_1638,France
102633,SKU_3115,Vase,Home,5,2025-07-13,15.91,CUST_0323,United Kingdom
102633,SKU_8937,Wireless Mouse,Electronics,5,2025-07-13,73.86,CUST_0323,United Kingdom
102952,SKU_9256,Headphones,Electronics,5,2025-07-13,13.03,CUST_0353,Spain
102952,SKU_5667,Stickers,Books,4,2025-07-13,97.58,CUST_0353,Spain
102633,SKU_5565,Sketchbook,Books,4,2025-07-13,20.92,CUST_0323,United Kingdom
104975,SKU_2780,Sneakers,Clothing,1,2025-07-13,36.47,CUST_0611,France
104731,SKU_5224,Tea Set,Kitchen,1,2025-07-13,147.67,CUST_0581,United Kingdom
104731,SKU_9052,Pen Set,Books,2,2025-07-13,107.61,CUST_0581,United Kingdom
102952,SKU_3923,Socks,Clothing,1,2025-07-13,30.22,CUST_0353,Spain
102952,SKU_4241,Charger,Electronics,2,2025-07-13,84.34,CUST_0353,Spain
108033,SKU_4154,Laptop Stand,Electronics,3,2025-07-13,34.26,CUST_1002,France
108033,SKU_1329,Rug,Home,5,2025-07-13,27.68,CUST_1002,France
108033,SKU_2693,Clock,Home,1,2025-07-13,61.0,CUST_1002,France
110564,SKU_5907,Cutting Board,Kitchen,4,2025-07-13,26.27,CUST_1308,France
110564,SKU_2791,Jeans,Clothing,2,2025-07-13,88.0,CUST_1308,France
107857,SKU_7556,Apron,Kitchen,2,2025-07-13,32.53,CUST_0977,Norway
107857,SKU_4280,Rug,Home,5,2025-07-13,14.51,CUST_0977,Norway
107857,SKU_3463,Keyboard,Electronics,5,2025-07-13,33.79,CUST_0977,Norway
105810,SKU_7929,Charger,Electronics,4,2025-07-13,73.0,CUST_0729,United Kingdom
100652,SKU_1975,Rug,Home,1,2025-07-13,47.47,CUST_0072,United Kingdom
109351,SKU_8798,Apron,Kitchen,1,2025-07-13,161.83,CUST_1156,Portugal
104975,SKU_7373,Socks,Clothing,4,2025-07-13,27.67,CUST_0611,France
106229,SKU_3479,Mug,Kitchen,4,2025-07-13,33.86,CUST_0783,Germany
106229,SKU_4685,Calendar,Books,2,2025-07-13,9.11,CUST_0783,Germany
106229,SKU_8099,Frame,Home,3,2025-07-13,17.43,CUST_0783,Germany
105778,SKU_7666,Cutting Board,Kitchen,4,2025-07-13,14.93,CUST_0722,United Kingdom
100652,SKU_2785,Socks,Clothing,1,2025-07-13,33.74,CUST_0072,United Kingdom
113095,SKU_5197,Jacket,Clothing,4,2025-07-13,26.89,CUST_1605,Spain
113095,SKU_4736,Charger,Electronics,4,2025-07-13,72.96,CUST_1605,Spain
113095,SKU_6210,Monitor Arm,Electronics,4,2025-07-13,26.35,CUST_1605,Spain
104204,SKU_1642,Mug,Kitchen,4,2025-07-13,109.0,CUST_0513,Portugal
109987,SKU_6372,Stickers,Books,1,2025-07-13,90.89,CUST_1237,United Kingdom
115783,SKU_1677,Candle Set,Home,5,2025-07-13,23.57,CUST_1937,United Kingdom
105771,SKU_9134,Phone Case,Electronics,5,2025-07-13,45.33,CUST_0721,Germany
110274,SKU_4712,Frame,Home,5,2025-07-13,24.6,CUST_1279,United Kingdom
110274,SKU_1662,Socks,Clothing,4,2025-07-13,14.53,CUST_1279,United Kingdom
113616,SKU_6917,Phone Case,Electronics,1,2025-07-13,144.79,CUST_1664,United Kingdom
113616,SKU_3044,Sketchbook,Books,5,2025-07-13,48.83,CUST_1664,United Kingdom
105771,SKU_2110,Cutting Board,Kitchen,3,2025-07-13,22.52,CUST_0721,Germany
113616,SKU_3830,Apron,Kitchen,2,2025-07-13,127.03,CUST_1664,United Kingdom
115751,SKU_5115,Spatula Set,Kitchen,4,2025-07-13,104.82,CUST_1927,United Kingdom
115751,SKU_6093,Charger,Electronics,3,2025-07-13,158.3,CUST_1927,United Kingdom
111631,SKU_8393,Mug,Kitchen,1,2025-07-13,38.24,CUST_1440,France
111631,SKU_9750,Charger,Electronics,5,2025-07-13,59.92,CUST_1440,France
111631,SKU_3026,Candle Set,Home,3,2025-07-13,36.04,CUST_1440,France
100652,SKU_3734,Monitor Arm,Electronics,4,2025-07-13,26.38,CUST_0072,United Kingdom
100652,SKU_3705,Charger,Electronics,4,2025-07-13,86.06,CUST_0072,United Kingdom
106229,SKU_8245,Tea Set,Kitchen,5,2025-07-13,46.88,CUST_0783,Germany
107897,SKU_9726,Keyboard,Electronics,1,2025-07-13,31.54,CUST_0983,United Kingdom
109987,SKU_2227,Jeans,Clothing,3,2025-07-13,102.93,CUST_1237,United Kingdom
106711,SKU_2687,USB-C Hub,Electronics,5,2025-07-13,110.01,CUST_0845,Norway
109351,SKU_1344,Charger,Electronics,4,2025-07-13,134.96,CUST_1156,Portugal
105778,SKU_5949,Candle Set,Home,5,2025-07-13,23.13,CUST_0722,United Kingdom
109351,SKU_9731,Keyboard,Electronics,2,2025-07-13,138.13,CUST_1156,Portugal
105778,SKU_8292,Sketchbook,Books,3,2025-07-13,12.77,CUST_0722,United Kingdom
104089,SKU_1499,Charger,Electronics,3,2025-07-13,59.53,CUST_0498,Other
104089,SKU_2846,Phone Case,Electronics,2,2025-07-13,60.77,CUST_0498,Other
100652,SKU_8304,Phone Case,Electronics,3,2025-07-13,83.93,CUST_0072,United Kingdom
104089,SKU_3949,Phone Case,Electronics,1,2025-07-13,67.12,CUST_0498,Other
113243,SKU_6239,Pen Set,Books,3,2025-07-13,147.71,CUST_1626,Other
107897,SKU_7664,Phone Case,Electronics,3,2025-07-13,34.81,CUST_0983,United Kingdom
107897,SKU_4627,Calendar,Books,5,2025-07-13,6.4,CUST_0983,United Kingdom
107897,SKU_6579,Cushion,Home,5,2025-07-13,30.59,CUST_0983,United Kingdom
100192,SKU_5734,Cushion,Home,2,2025-07-13,42.97,CUST_0025,United Kingdom
100652,SKU_3466,Cushion,Home,3,2025-07-13,70.55,CUST_0072,United Kingdom
113243,SKU_8360,Calendar,Books,2,2025-07-13,21.63,CUST_1626,Other
102501,SKU_8595,Cutting Board,Kitchen,4,2025-07-13,16.94,CUST_0301,Sweden
102501,SKU_6179,Pen Set,Books,5,2025-07-13,46.34,CUST_0301,Sweden
107897,SKU_6958,Socks,Clothing,4,2025-07-13,12.94,CUST_0983,United Kingdom
102501,SKU_2501,Sneakers,Clothing,2,2025-07-13,29.77,CUST_0301,Sweden
102501,SKU_9780,Mug,Kitchen,5,2025-07-13,38.15,CUST_0301,Sweden
109987,SKU_7171,Wireless Mouse,Electronics,2,2025-07-13,85.46,CUST_1237,United Kingdom
109987,SKU_1975,T-Shirt,Clothing,3,2025-07-13,8.55,CUST_1237,United Kingdom
108435,SKU_4464,Sneakers,Clothing,3,2025-07-13,24.57,CUST_1062,Italy
106074,SKU_4416,Charger,Electronics,1,2025-07-14,49.83,CUST_0762,Netherlands
104350,SKU_3331,Webcam,Electronics,1,2025-07-14,16.17,CUST_0526,United Kingdom
106074,SKU_4890,Monitor Arm,Electronics,3,2025-07-14,14.13,CUST_0762,Netherlands
106071,SKU_3720,Cap,Clothing,4,2025-07-14,15.14,CUST_0761,France
105854,SKU_8448,Hoodie,Clothing,1,2025-07-14,184.91,CUST_0736,Italy
104350,SKU_6555,Sketchbook,Books,2,2025-07-14,22.19,CUST_0526,United Kingdom
106071,SKU_3720,Charger,Electronics,2,2025-07-14,52.96,CUST_0761,France
103156,SKU_2453,Lamp,Home,4,2025-07-14,32.56,CUST_0371,United Kingdom
114167,SKU_8578,Mug,Kitchen,3,2025-07-14,31.66,CUST_1733,Sweden
106996,SKU_1068,Keyboard,Electronics,4,2025-07-14,59.87,CUST_0874,United Kingdom
106996,SKU_7566,Headphones,Electronics,1,2025-07-14,11.45,CUST_0874,United Kingdom
112989,SKU_3503,Frame,Home,1,2025-07-14,68.9,CUST_1595,Germany
112989,SKU_6286,Webcam,Electronics,3,2025-07-14,45.53,CUST_1595,Germany
106996,SKU_5713,Webcam,Electronics,4,2025-07-14,20.26,CUST_0874,United Kingdom
106996,SKU_7935,Headphones,Electronics,4,2025-07-14,8.64,CUST_0874,United Kingdom
106996,SKU_4700,Lamp,Home,1,2025-07-14,41.96,CUST_0874,United Kingdom
106403,SKU_5532,Cushion,Home,3,2025-07-14,61.38,CUST_0804,Other
112772,SKU_3965,Apron,Kitchen,2,2025-07-14,38.86,CUST_1567,United Kingdom
112772,SKU_4840,Vase,Home,4,2025-07-14,14.24,CUST_1567,United Kingdom
112772,SKU_8712,Cap,Clothing,3,2025-07-14,16.48,CUST_1567,United Kingdom
112772,SKU_5436,Phone Case,Electronics,2,2025-07-14,42.26,CUST_1567,United Kingdom
106403,SKU_5702,Clock,Home,3,2025-07-14,78.59,CUST_0804,Other
101071,SKU_3759,Lamp,Home,3,2025-07-14,37.41,CUST_0122,Spain
106908,SKU_6818,Phone Case,Electronics,4,2025-07-14,51.52,CUST_0868,Portugal
106908,SKU_8034,Cap,Clothing,4,2025-07-14,13.01,CUST_0868,Portugal
106908,SKU_6153,Phone Case,Electronics,3,2025-07-14,50.6,CUST_0868,Portugal
100978,SKU_1166,Cushion,Home,1,2025-07-14,40.62,CUST_0115,Germany
100978,SKU_8529,Monitor Arm,Electronics,5,2025-07-14,14.24,CUST_0115,Germany
100978,SKU_9136,Hoodie,Clothing,4,2025-07-14,58.63,CUST_0115,Germany
100978,SKU_4412,Keyboard,Electronics,1,2025-07-14,46.89,CUST_0115,Germany
112989,SKU_1761,Rug,Home,2,2025-07-14,75.8,CUST_1595,Germany
114167,SKU_6574,Jeans,Clothing,3,2025-07-14,54.08,CUST_1733,Sweden
105910,SKU_1671,Socks,Clothing,4,2025-07-14,20.64,CUST_0743,Germany
105910,SKU_4331,Headphones,Electronics,5,2025-07-14,11.54,CUST_0743,Germany
114167,SKU_9762,Cutting Board,Kitchen,3,2025-07-14,16.7,CUST_1733,Sweden
114167,SKU_2114,Rug,Home,5,2025-07-14,22.87,CUST_1733,Sweden
114197,SKU_2253,Rug,Home,2,2025-07-14,32.34,CUST_1735,United Kingdom
114197,SKU_9392,Keyboard,Electronics,1,2025-07-14,68.51,CUST_1735,United Kingdom
114197,SKU_1409,Laptop Stand,Electronics,1,2025-07-14,41.23,CUST_1735,United Kingdom
115499,SKU_7476,Cutting Board,Kitchen,4,2025-07-14,14.12,CUST_1895,United Kingdom
115499,SKU_1285,Vase,Home,2,2025-07-14,9.39,CUST_1895,United Kingdom
106049,SKU_9303,Spatula Set,Kitchen,4,2025-07-14,39.46,CUST_0758,France
106049,SKU_8973,Sneakers,Clothing,4,2025-07-14,29.28,CUST_0758,France
115499,SKU_2695,Notebook,Books,5,2025-07-14,5.06,CUST_1895,United Kingdom
102091,SKU_9488,Mug,Kitchen,1,2025-07-14,58.67,CUST_0254,Norway
104138,SKU_5807,Keyboard,Electronics,5,2025-07-14,97.0,CUST_0501,Italy
104138,SKU_6815,Stickers,Books,2,2025-07-14,199.87,CUST_0501,Italy
105419,SKU_8884,Rug,Home,2,2025-07-14,32.99,CUST_0679,Belgium
105419,SKU_2609,Monitor Arm,Electronics,5,2025-07-14,23.2,CUST_0679,Belgium
114922,SKU_2679,USB-C Hub,Electronics,4,2025-07-14,104.05,CUST_1832,France
111284,SKU_4007,Jacket,Clothing,5,2025-07-14,39.35,CUST_1406,Other
111284,SKU_5090,Notebook,Books,1,2025-07-14,17.78,CUST_1406,Other
104267,SKU_7651,Monitor Arm,Electronics,2,2025-07-14,49.87,CUST_0518,United Kingdom
104267,SKU_5076,Wireless Mouse,Electronics,1,2025-07-14,181.01,CUST_0518,United Kingdom
103156,SKU_7461,Apron,Kitchen,1,2025-07-14,48.67,CUST_0371,United Kingdom
105910,SKU_9051,Sneakers,Clothing,1,2025-07-14,32.7,CUST_0743,Germany
106403,SKU_5331,Jeans,Clothing,2,2025-07-14,91.7,CUST_0804,Other
102673,SKU_6866,Keyboard,Electronics,4,2025-07-14,74.67,CUST_0325,United Kingdom
112235,SKU_9684,Sketchbook,Books,5,2025-07-14,20.9,CUST_1510,United Kingdom
102553,SKU_9309,Pen Set,Books,1,2025-07-14,51.43,CUST_0312,Portugal
102548,SKU_9133,T-Shirt,Clothing,2,2025-07-14,4.26,CUST_0311,United Kingdom
111991,SKU_9337,Charger,Electronics,2,2025-07-14,81.93,CUST_1480,United Kingdom
114003,SKU_4826,Webcam,Electronics,4,2025-07-14,19.88,CUST_1709,Netherlands
111991,SKU_1851,Phone Case,Electronics,1,2025-07-14,68.41,CUST_1480,United Kingdom
109595,SKU_4385,Stickers,Books,2,2025-07-14,83.66,CUST_1181,Belgium
109595,SKU_9077,Charger,Electronics,2,2025-07-14,60.71,CUST_1181,Belgium
104704,SKU_6547,Bluetooth Speaker,Electronics,3,2025-07-14,102.86,CUST_0579,Spain
109595,SKU_6953,Mug,Kitchen,1,2025-07-14,42.9,CUST_1181,Belgium
114003,SKU_5703,Keyboard,Electronics,2,2025-07-14,52.99,CUST_1709,Netherlands
111991,SKU_9094,Hoodie,Clothing,2,2025-07-14,97.09,CUST_1480,United Kingdom
114003,SKU_7892,Monitor Arm,Electronics,5,2025-07-14,16.76,CUST_1709,Netherlands
103591,SKU_6547,Headphones,Electronics,4,2025-07-14,7.61,CUST_0436,United Kingdom
114003,SKU_8967,Spatula Set,Kitchen,4,2025-07-14,44.08,CUST_1709,Netherlands
103591,SKU_9918,Webcam,Electronics,2,2025-07-14,12.13,CUST_0436,United Kingdom
114003,SKU_9553,Clock,Home,1,2025-07-14,54.67,CUST_1709,Netherlands
109595,SKU_1095,Stickers,Books,5,2025-07-14,88.77,CUST_1181,Belgium
113258,SKU_6292,Jeans,Clothing,1,2025-07-14,201.01,CUST_1626,Other
104704,SKU_3277,Vase,Home,3,2025-07-14,24.69,CUST_0579,Spain
