CustomerID,Recency,Frequency,Total_Items,Monetary,Avg_Order_Value,Cluster,Cluster_Name
CUST_0850,137,1,1,45.47,45.47,0,At Risk / Lost
CUST_0851,40,7,49,2936.81,419.5442857142857,2,Dormant
CUST_0852,42,13,61,2529.2200000000003,194.55538461538464,2,Dormant
CUST_0853,2,9,59,2004.88,222.76444444444445,3,Standard
CUST_0854,77,7,32,1074.0500000000002,153.4357142857143,2,Dormant
CUST_0855,153,1,3,68.85,68.85,0,At Risk / Lost
CUST_0856,230,1,6,205.51999999999998,205.51999999999998,0,At Risk / Lost
CUST_0857,5,50,953,109199.9,2183.998,1,VIP
CUST_0858,17,20,115,6264.55,313.2275,1,VIP
CUST_0859,115,6,35,1289.8100000000002,214.96833333333336,2,Dormant
CUST_0860,48,2,12,316.40999999999997,158.20499999999998,2,Dormant
CUST_0861,208,1,17,354.94000000000005,354.94000000000005,0,At Risk / Lost
CUST_0862,220,1,1,8.55,8.55,0,At Risk / Lost
CUST_0863,75,3,12,212.76,70.92,0,At Risk / Lost
CUST_0864,64,1,14,298.85,298.85,0,At Risk / Lost
CUST_0865,10,4,16,539.4799999999999,134.86999999999998,3,Standard
CUST_0866,5,4,30,1328.4300000000003,332.1075000000001,3,Standard
CUST_0867,11,5,26,1033.52,206.704,3,Standard
CUST_0868,170,1,11,409.92,409.92,0,At Risk / Lost
CUST_0869,31,22,141,7165.6500000000015,325.7113636363637,1,VIP
CUST_0870,5,19,78,3658.32,192.54315789473685,1,VIP
CUST_0871,45,14,141,7116.59,508.32785714285717,1,VIP
CUST_0872,57,6,32,1972.98,328.83,2,Dormant
CUST_0873,7,7,25,1043.8600000000001,149.12285714285716,3,Standard
CUST_0874,19,24,260,10269.43,427.8929166666667,1,VIP
CUST_0875,174,3,22,568.77,189.59,2,Dormant
CUST_0876,20,7,58,1378.1200000000001,196.87428571428572,3,Standard
CUST_0877,74,6,48,1676.7200000000003,279.4533333333334,2,Dormant
CUST_0878,105,1,2,34.1,34.1,0,At Risk / Lost
CUST_0879,292,2,14,456.10999999999996,228.05499999999998,0,At Risk / Lost
CUST_0880,19,21,231,11753.35,559.6833333333334,1,VIP
CUST_0881,6,1,4,27.28,27.28,3,Standard
CUST_0882,100,5,39,1054.26,210.852,2,Dormant
CUST_0883,18,19,233,8886.66,467.718947368421,1,VIP
CUST_0884,198,3,31,787.21,262.40333333333336,2,Dormant
CUST_0885,92,3,12,304.34000000000003,101.44666666666667,2,Dormant
CUST_0886,19,23,113,3436.68,149.42086956521737,1,VIP
CUST_0887,44,3,19,588.74,196.24666666666667,2,Dormant
CUST_0888,340,1,2,19.84,19.84,0,At Risk / Lost
CUST_0889,12,9,66,4171.99,463.5544444444444,1,VIP
CUST_0890,193,1,12,335.28,335.28,0,At Risk / Lost
CUST_0891,159,7,48,1735.0100000000002,247.85857142857145,2,Dormant
CUST_0892,41,7,46,1443.19,206.17000000000002,2,Dormant
CUST_0893,51,2,20,629.84,314.92,2,Dormant
CUST_0894,177,3,18,736.56,245.51999999999998,2,Dormant
CUST_0895,13,4,16,568.58,142.145,3,Standard
CUST_0896,18,18,93,5276.2300000000005,293.1238888888889,1,VIP
CUST_0897,1,12,155,9272.24,772.6866666666666,1,VIP
CUST_0898,7,23,211,11900.669999999998,517.4204347826086,1,VIP
CUST_0899,112,5,54,1404.24,280.848,2,Dormant
CUST_0900,17,16,175,10659.089999999998,666.1931249999999,1,VIP
CUST_0901,93,5,28,900.33,180.066,2,Dormant
CUST_0902,14,22,164,5143.9400000000005,233.81545454545457,1,VIP
CUST_0903,10,6,41,1134.56,189.09333333333333,3,Standard
CUST_0904,10,7,64,1804.4399999999998,257.77714285714285,3,Standard
CUST_0905,12,13,87,4033.2900000000004,310.25307692307695,1,VIP
CUST_0906,51,7,77,1341.54,191.64857142857142,2,Dormant
CUST_0907,98,1,4,113.96,113.96,0,At Risk / Lost
CUST_0908,124,1,2,123.08,123.08,0,At Risk / Lost
CUST_0909,42,3,15,887.6999999999999,295.9,2,Dormant
CUST_0910,20,11,42,1627.5100000000002,147.95545454545456,3,Standard
CUST_0911,44,19,183,6282.120000000001,330.63789473684216,1,VIP
CUST_0912,9,54,419,40526.6,750.4925925925926,1,VIP
CUST_0913,40,3,10,224.89999999999998,74.96666666666665,2,Dormant
CUST_0914,58,1,3,34.83,34.83,0,At Risk / Lost
CUST_0915,30,7,27,450.1,64.3,2,Dormant
CUST_0916,1,23,188,6640.34,288.71043478260873,1,VIP
CUST_0917,71,3,21,649.1899999999999,216.39666666666665,2,Dormant
CUST_0918,32,1,5,208.25,208.25,0,At Risk / Lost
CUST_0919,261,1,4,68.4,68.4,0,At Risk / Lost
CUST_0920,46,4,17,867.3399999999999,216.83499999999998,2,Dormant
CUST_0921,49,6,51,1922.63,320.43833333333333,2,Dormant
CUST_0922,39,12,108,5276.77,439.73083333333335,1,VIP
CUST_0923,61,5,27,974.7600000000001,194.95200000000003,2,Dormant
CUST_0924,70,1,3,40.62,40.62,0,At Risk / Lost
CUST_0925,343,1,6,125.27000000000001,125.27000000000001,0,At Risk / Lost
CUST_0926,12,18,166,9424.99,523.6105555555555,1,VIP
CUST_0927,187,2,12,468.53999999999996,234.26999999999998,0,At Risk / Lost
CUST_0928,229,1,6,81.64999999999999,81.64999999999999,0,At Risk / Lost
CUST_0929,64,6,48,1947.0900000000001,324.51500000000004,2,Dormant
CUST_0930,21,21,125,5292.02,252.0009523809524,1,VIP
CUST_0931,43,17,198,10119.76,595.28,1,VIP
CUST_0932,15,7,18,422.54999999999995,60.36428571428571,3,Standard
CUST_0933,52,2,19,844.1,422.05,2,Dormant
CUST_0934,117,2,4,250.5,125.25,0,At Risk / Lost
CUST_0935,4,10,95,2722.54,272.254,3,Standard
CUST_0936,105,1,1,5.55,5.55,0,At Risk / Lost
CUST_0937,20,17,105,3648.64,214.62588235294118,1,VIP
CUST_0938,45,3,29,545.91,181.97,2,Dormant
CUST_0939,16,31,476,38979.2,1257.3935483870966,1,VIP
CUST_0940,14,4,40,1863.9299999999998,465.98249999999996,3,Standard
CUST_0941,329,1,5,105.55,105.55,0,At Risk / Lost
CUST_0942,1,20,203,7395.67,369.7835,1,VIP
CUST_0943,172,5,18,462.44,92.488,2,Dormant
CUST_0944,32,22,103,2953.63,134.25590909090909,1,VIP
CUST_0945,294,1,3,146.88,146.88,0,At Risk / Lost
CUST_0946,35,5,47,1872.5800000000002,374.516,2,Dormant
CUST_0947,24,6,33,1410.02,235.00333333333333,3,Standard
CUST_0948,70,5,40,1541.91,308.382,2,Dormant
CUST_0949,108,11,68,2594.3599999999997,235.85090909090906,2,Dormant
CUST_0950,4,11,82,3375.8400000000006,306.8945454545455,1,VIP
CUST_0951,4,13,112,5812.2300000000005,447.0946153846154,1,VIP
CUST_0952,55,11,108,4470.99,406.45363636363635,2,Dormant
CUST_0953,27,6,26,680.9000000000001,113.48333333333335,2,Dormant
CUST_0954,15,17,63,2270.06,133.5329411764706,1,VIP
CUST_0955,116,1,2,41.58,41.58,0,At Risk / Lost
CUST_0956,89,4,21,587.5799999999999,146.89499999999998,2,Dormant
CUST_0957,61,3,19,776.84,258.94666666666666,2,Dormant
CUST_0958,323,1,12,284.64,284.64,0,At Risk / Lost
CUST_0959,20,18,154,5341.94,296.77444444444444,1,VIP
CUST_0960,105,5,45,1251.6999999999998,250.33999999999997,2,Dormant
CUST_0961,9,22,134,7728.38,351.29,1,VIP
CUST_0962,312,1,9,237.39,237.39,0,At Risk / Lost
CUST_0963,8,18,78,2843.189999999999,157.95499999999996,1,VIP
CUST_0964,12,1,2,40.72,40.72,0,At Risk / Lost
CUST_0965,2,7,22,590.3199999999999,84.33142857142856,3,Standard
CUST_0966,60,3,5,122.94999999999999,40.98333333333333,0,At Risk / Lost
CUST_0967,8,12,87,2352.9799999999996,196.08166666666662,1,VIP
CUST_0968,63,1,8,192.1,192.1,0,At Risk / Lost
CUST_0969,92,9,43,2134.8500000000004,237.2055555555556,2,Dormant
CUST_0970,33,9,92,4188.57,465.39666666666665,2,Dormant
CUST_0971,24,7,56,2643.6099999999997,377.6585714285714,3,Standard
CUST_0972,33,5,26,1279.01,255.802,2,Dormant
CUST_0973,94,3,15,375.43,125.14333333333333,2,Dormant
CUST_0974,12,3,25,701.8800000000001,233.96000000000004,3,Standard
CUST_0975,6,21,221,11252.539999999999,535.8352380952381,1,VIP
CUST_0976,260,1,6,131.42000000000002,131.42000000000002,0,At Risk / Lost
CUST_0977,130,6,48,1270.5300000000002,211.75500000000002,2,Dormant
CUST_0978,68,4,26,928.3799999999999,232.09499999999997,2,Dormant
CUST_0979,223,2,21,515.4200000000001,257.71000000000004,0,At Risk / Lost
CUST_0980,22,22,103,5456.79,248.0359090909091,1,VIP
CUST_0981,75,6,60,1837.28,306.2133333333333,2,Dormant
CUST_0982,211,1,3,164.73,164.73,0,At Risk / Lost
CUST_0983,70,5,44,1115.5,223.1,2,Dormant
CUST_0984,129,1,2,16.94,16.94,0,At Risk / Lost
CUST_0985,38,7,73,2387.6200000000003,341.08857142857147,2,Dormant
CUST_0986,3,5,36,953.0399999999998,190.60799999999998,3,Standard
CUST_0987,11,4,26,988.3299999999999,247.08249999999998,3,Standard
CUST_0988,240,3,37,1219.92,406.64000000000004,2,Dormant
CUST_0989,90,6,38,1255.3900000000003,209.2316666666667,2,Dormant
CUST_0990,39,1,5,227.7,227.7,0,At Risk / Lost
CUST_0991,119,4,21,632.3800000000001,158.09500000000003,2,Dormant
CUST_0992,13,2,12,373.21,186.605,3,Standard
CUST_0993,5,6,56,1536.77,256.12833333333333,3,Standard
CUST_0994,14,22,170,8467.24,384.87454545454545,1,VIP
CUST_0995,49,15,116,4509.769999999999,300.65133333333324,1,VIP
CUST_0996,58,20,125,4446.320000000001,222.31600000000003,1,VIP
CUST_0997,1,19,175,8521.289999999999,448.488947368421,1,VIP
CUST_0998,40,4,24,680.2599999999999,170.06499999999997,2,Dormant
CUST_0999,18,7,33,886.5799999999999,126.6542857142857,3,Standard
CUST_1000,135,1,3,70.47,70.47,0,At Risk / Lost
CUST_1001,148,4,42,1474.0199999999998,368.50499999999994,2,Dormant
CUST_1002,29,7,54,2446.7,349.5285714285714,2,Dormant
CUST_1003,236,2,10,555.0500000000001,277.52500000000003,0,At Risk / Lost
CUST_1004,13,7,35,1532.16,218.88000000000002,3,Standard
CUST_1005,25,5,34,1688.6,337.71999999999997,3,Standard
CUST_1006,99,4,33,1369.98,342.495,2,Dormant
CUST_1007,132,2,12,419.66,209.83,0,At Risk / Lost
CUST_1008,123,1,3,76.94999999999999,76.94999999999999,0,At Risk / Lost
CUST_1009,246,1,6,303.31,303.31,0,At Risk / Lost
CUST_1010,38,6,26,1264.71,210.785,2,Dormant
CUST_1011,330,1,5,194.68,194.68,0,At Risk / Lost
CUST_1012,26,17,140,5030.3,295.90000000000003,1,VIP
CUST_1013,32,8,40,1175.1000000000001,146.88750000000002,2,Dormant
CUST_1014,18,23,285,26558.12,1154.7008695652173,1,VIP
CUST_1015,1,28,565,53564.630000000005,1913.0225000000003,1,VIP
CUST_1016,54,1,5,128.73000000000002,128.73000000000002,0,At Risk / Lost
CUST_1017,74,2,3,56.6,28.3,0,At Risk / Lost
CUST_1018,12,4,38,1304.4299999999998,326.10749999999996,3,Standard
CUST_1019,60,7,40,1007.3,143.9,2,Dormant
CUST_1020,31,18,155,6825.81,379.2116666666667,1,VIP
CUST_1021,307,1,4,38.96,38.96,0,At Risk / Lost
CUST_1022,1,3,23,502.78,167.59333333333333,3,Standard
CUST_1023,1,7,67,1966.8800000000003,280.9828571428572,3,Standard
CUST_1024,67,1,1,64.19,64.19,0,At Risk / Lost
CUST_1025,33,1,6,45.94,45.94,0,At Risk / Lost
CUST_1026,124,8,73,2517.95,314.74375,2,Dormant
CUST_1027,29,6,32,815.6999999999999,135.95,2,Dormant
CUST_1028,14,7,24,1231.1200000000001,175.87428571428572,3,Standard
CUST_1029,5,18,170,7587.820000000001,421.5455555555556,1,VIP
CUST_1030,83,1,2,37.6,37.6,0,At Risk / Lost
CUST_1031,199,2,11,347.19,173.595,0,At Risk / Lost
CUST_1032,86,5,45,1706.95,341.39,2,Dormant
CUST_1033,16,12,92,5478.9,456.575,1,VIP
CUST_1034,40,1,3,79.74,79.74,0,At Risk / Lost
CUST_1035,22,4,16,674.29,168.5725,3,Standard
CUST_1036,26,5,48,2151.9799999999996,430.3959999999999,2,Dormant
CUST_1037,184,1,10,438.89,438.89,0,At Risk / Lost
CUST_1038,3,6,32,680.7600000000001,113.46000000000002,3,Standard
CUST_1039,118,2,6,228.01999999999998,114.00999999999999,0,At Risk / Lost
CUST_1040,44,13,107,2848.8699999999994,219.1438461538461,2,Dormant
CUST_1041,301,2,17,938.3900000000001,469.19500000000005,0,At Risk / Lost
CUST_1042,8,19,91,2698.8900000000003,142.04684210526318,1,VIP
CUST_1043,21,2,8,156.34,78.17,3,Standard
CUST_1044,143,2,8,347.24,173.62,0,At Risk / Lost
CUST_1045,8,22,139,5661.41,257.33681818181816,1,VIP
CUST_1046,176,7,21,523.76,74.82285714285715,2,Dormant
CUST_1047,43,7,24,697.8600000000001,99.69428571428573,2,Dormant
CUST_1048,1,22,200,9489.05,431.32045454545454,1,VIP
CUST_1049,105,5,23,632.65,126.53,2,Dormant
CUST_1050,165,4,21,698.0699999999999,174.51749999999998,2,Dormant
CUST_1051,322,1,2,44.24,44.24,0,At Risk / Lost
CUST_1052,63,7,44,922.53,131.79,2,Dormant
CUST_1053,105,1,9,329.12,329.12,0,At Risk / Lost
CUST_1054,110,1,6,93.06,93.06,0,At Risk / Lost
CUST_1055,308,1,2,49.14,49.14,0,At Risk / Lost
CUST_1056,40,6,18,627.6700000000001,104.61166666666668,2,Dormant
CUST_1057,12,23,251,10074.81,438.03521739130434,1,VIP
CUST_1058,27,15,74,3680.52,245.368,1,VIP
CUST_1059,5,4,26,812.99,203.2475,3,Standard
CUST_1060,6,2,8,310.11,155.055,3,Standard
CUST_1061,89,3,26,1330.9,443.6333333333334,2,Dormant
CUST_1062,85,5,41,1208.36,241.67199999999997,2,Dormant
CUST_1063,77,6,39,1179.17,196.52833333333334,2,Dormant
CUST_1064,19,5,29,1078.1399999999999,215.628,3,Standard
CUST_1065,66,3,6,126.28,42.093333333333334,0,At Risk / Lost
CUST_1066,331,1,5,229.20000000000002,229.20000000000002,0,At Risk / Lost
CUST_1067,24,4,34,1093.1499999999999,273.28749999999997,3,Standard
CUST_1068,4,43,901,64598.399999999994,1502.288372093023,1,VIP
CUST_1069,25,24,178,8743.970000000001,364.3320833333334,1,VIP
CUST_1070,152,4,16,286.60999999999996,71.65249999999999,2,Dormant
CUST_1071,250,1,7,79.89,79.89,0,At Risk / Lost
CUST_1072,45,15,137,5915.97,394.398,1,VIP
CUST_1073,45,6,28,727.13,121.18833333333333,2,Dormant
CUST_1074,3,17,143,6178.039999999999,363.4141176470588,1,VIP
CUST_1075,27,16,148,4513.34,282.08375,1,VIP
CUST_1076,51,2,4,302.79,151.395,2,Dormant
CUST_1077,8,12,122,6450.0999999999985,537.5083333333332,1,VIP
CUST_1078,283,1,4,220.64,220.64,0,At Risk / Lost
CUST_1079,97,2,15,340.14,170.07,0,At Risk / Lost
CUST_1080,42,1,1,39.03,39.03,0,At Risk / Lost
CUST_1081,5,55,1094,103085.06,1874.2738181818181,1,VIP
CUST_1082,276,1,6,218.70000000000002,218.70000000000002,0,At Risk / Lost
CUST_1083,133,1,3,24.900000000000002,24.900000000000002,0,At Risk / Lost
CUST_1084,128,1,8,292.35,292.35,0,At Risk / Lost
CUST_1085,8,19,166,5599.65,294.7184210526316,1,VIP
CUST_1086,5,5,13,671.96,134.392,3,Standard
CUST_1087,26,18,108,5057.450000000001,280.9694444444445,1,VIP
CUST_1088,68,5,47,1891.68,378.336,2,Dormant
CUST_1089,61,1,3,66.96000000000001,66.96000000000001,0,At Risk / Lost
CUST_1090,202,1,5,78.75,78.75,0,At Risk / Lost
CUST_1091,7,7,37,1481.0199999999998,211.57428571428568,3,Standard
CUST_1092,8,15,96,3740.6000000000004,249.37333333333336,1,VIP
CUST_1093,175,1,1,34.29,34.29,0,At Risk / Lost
CUST_1094,4,1,3,68.58,68.58,3,Standard
CUST_1095,245,1,5,118.10000000000001,118.10000000000001,0,At Risk / Lost
CUST_1096,20,4,23,358.73,89.6825,3,Standard
CUST_1097,44,18,133,4249.509999999999,236.08388888888885,1,VIP
CUST_1098,25,14,98,5485.46,391.81857142857143,1,VIP
CUST_1099,4,14,70,3411.8199999999997,243.70142857142855,1,VIP
CUST_1100,34,11,122,4887.1,444.2818181818182,1,VIP
CUST_1101,58,8,103,3452.8499999999995,431.60624999999993,2,Dormant
CUST_1102,27,18,124,5262.88,292.38222222222225,1,VIP
CUST_1103,7,2,16,319.2,159.6,3,Standard
CUST_1104,53,1,10,202.7,202.7,0,At Risk / Lost
CUST_1105,224,7,32,1524.3799999999999,217.76857142857142,2,Dormant
CUST_1106,26,21,183,5684.81,270.7052380952381,1,VIP
CUST_1107,22,5,48,1514.7900000000002,302.958,3,Standard
CUST_1108,155,1,3,62.16,62.16,0,At Risk / Lost
CUST_1109,6,7,34,1084.68,154.95428571428573,3,Standard
CUST_1110,18,21,104,3540.2,168.58095238095237,1,VIP
CUST_1111,38,6,35,961.81,160.30166666666665,2,Dormant
CUST_1112,8,24,129,6638.030000000001,276.58458333333334,1,VIP
CUST_1113,38,6,19,684.0600000000001,114.01,2,Dormant
CUST_1114,139,1,12,592.78,592.78,0,At Risk / Lost
CUST_1115,8,9,52,2932.5800000000004,325.8422222222223,3,Standard
CUST_1116,50,2,5,51.14,25.57,0,At Risk / Lost
CUST_1117,15,6,30,858.77,143.12833333333333,3,Standard
CUST_1118,4,55,538,37071.47,674.0267272727273,1,VIP
CUST_1119,13,14,67,2248.52,160.60857142857142,1,VIP
CUST_1120,66,6,23,600.5799999999999,100.09666666666665,2,Dormant
CUST_1121,22,3,6,207.81,69.27,3,Standard
CUST_1122,1,9,106,5009.61,556.6233333333333,1,VIP
CUST_1123,3,3,16,469.03,156.34333333333333,3,Standard
CUST_1124,220,3,14,642.7,214.23333333333335,2,Dormant
CUST_1125,3,53,553,34181.299999999996,644.9301886792452,1,VIP
CUST_1126,11,7,44,2086.58,298.0828571428571,3,Standard
CUST_1127,39,3,33,945.12,315.04,2,Dormant
CUST_1128,125,1,4,172.42000000000002,172.42000000000002,0,At Risk / Lost
CUST_1129,302,1,3,146.42,146.42,0,At Risk / Lost
CUST_1130,230,1,20,383.21,383.21,0,At Risk / Lost
CUST_1131,75,10,54,2629.6099999999997,262.96099999999996,2,Dormant
CUST_1132,359,1,2,154.84,154.84,0,At Risk / Lost
CUST_1133,145,1,12,279.40999999999997,279.40999999999997,0,At Risk / Lost
CUST_1134,12,21,226,8364.800000000001,398.3238095238096,1,VIP
CUST_1135,15,19,184,10030.98,527.9463157894737,1,VIP
CUST_1136,177,1,2,34.26,34.26,0,At Risk / Lost
CUST_1137,56,6,30,614.2500000000001,102.37500000000001,2,Dormant
CUST_1138,44,3,7,365.27,121.75666666666666,2,Dormant
CUST_1139,18,42,717,65362.310000000005,1556.2454761904762,1,VIP
CUST_1140,57,1,5,108.60999999999999,108.60999999999999,0,At Risk / Lost
CUST_1141,62,9,50,1751.6499999999996,194.62777777777774,2,Dormant
CUST_1142,114,1,4,109.0,109.0,0,At Risk / Lost
CUST_1143,2,13,117,4869.32,374.5630769230769,1,VIP
CUST_1144,11,45,809,88084.18,1957.4262222222221,1,VIP
CUST_1145,107,5,17,774.87,154.974,2,Dormant
CUST_1146,204,3,24,910.43,303.47666666666663,2,Dormant
CUST_1147,31,7,22,722.81,103.25857142857141,2,Dormant
CUST_1148,64,9,40,2484.41,276.04555555555555,2,Dormant
CUST_1149,353,1,2,33.56,33.56,0,At Risk / Lost
CUST_1150,199,1,10,190.0,190.0,0,At Risk / Lost
CUST_1151,67,3,17,1014.5699999999999,338.19,2,Dormant
CUST_1152,25,8,65,3806.0200000000004,475.75250000000005,2,Dormant
CUST_1153,1,5,15,301.24,60.248000000000005,3,Standard
CUST_1154,72,7,54,1801.58,257.36857142857144,2,Dormant
CUST_1155,32,14,66,2814.1400000000003,201.01000000000002,1,VIP
CUST_1156,3,45,356,37620.58,836.0128888888889,1,VIP
CUST_1157,27,6,39,1108.76,184.79333333333332,2,Dormant
CUST_1158,11,8,55,2156.37,269.54625,3,Standard
CUST_1159,64,5,21,825.8000000000001,165.16000000000003,2,Dormant
CUST_1160,6,23,177,6833.56,297.1113043478261,1,VIP
CUST_1161,21,6,14,549.6700000000001,91.61166666666668,3,Standard
CUST_1162,22,12,72,2474.06,206.17166666666665,1,VIP
CUST_1163,150,1,4,142.08,142.08,0,At Risk / Lost
CUST_1164,32,4,10,362.12,90.53,2,Dormant
CUST_1165,20,21,101,3488.7400000000002,166.1304761904762,1,VIP
CUST_1166,101,3,16,550.4899999999999,183.49666666666664,2,Dormant
CUST_1167,203,1,1,26.67,26.67,0,At Risk / Lost
CUST_1168,216,1,8,428.3,428.3,0,At Risk / Lost
CUST_1169,96,7,19,1029.46,147.06571428571428,2,Dormant
CUST_1170,28,35,369,32216.05,920.4585714285714,1,VIP
CUST_1171,61,5,58,2018.76,403.752,2,Dormant
CUST_1172,73,14,65,3225.7,230.40714285714284,2,Dormant
CUST_1173,15,11,43,1443.63,131.23909090909092,3,Standard
CUST_1174,230,1,3,116.46000000000001,116.46000000000001,0,At Risk / Lost
CUST_1175,71,7,37,1890.95,270.1357142857143,2,Dormant
CUST_1176,93,3,13,428.66,142.88666666666668,2,Dormant
CUST_1177,27,7,38,1064.3300000000002,152.0471428571429,2,Dormant
CUST_1178,7,5,24,1308.72,261.744,3,Standard
CUST_1179,16,5,21,974.7299999999999,194.94599999999997,3,Standard
CUST_1180,23,19,215,9031.269999999999,475.3299999999999,1,VIP
CUST_1181,17,23,240,9319.04,405.1756521739131,1,VIP
CUST_1182,1,23,225,10655.430000000002,463.2795652173914,1,VIP
CUST_1183,124,3,10,161.42000000000002,53.80666666666667,0,At Risk / Lost
CUST_1184,131,6,28,707.94,117.99000000000001,2,Dormant
CUST_1185,97,4,12,522.6,130.65,2,Dormant
CUST_1186,4,7,53,1770.7,252.95714285714286,3,Standard
CUST_1187,44,7,43,765.4200000000001,109.3457142857143,2,Dormant
CUST_1188,67,8,86,4981.35,622.66875,2,Dormant
CUST_1189,132,7,30,1420.3100000000002,202.9014285714286,2,Dormant
CUST_1190,340,1,21,956.0899999999999,956.0899999999999,0,At Risk / Lost
CUST_1191,152,4,25,432.45,108.1125,2,Dormant
CUST_1192,71,3,24,648.44,216.14666666666668,2,Dormant
CUST_1193,132,1,3,71.45,71.45,0,At Risk / Lost
CUST_1194,4,7,57,2039.25,291.32142857142856,3,Standard
CUST_1195,28,14,132,5642.45,403.03214285714284,1,VIP
CUST_1196,5,7,24,813.1399999999999,116.16285714285712,3,Standard
CUST_1197,216,1,4,46.24,46.24,0,At Risk / Lost
CUST_1198,10,17,92,4210.289999999999,247.66411764705876,1,VIP
CUST_1199,49,8,103,5947.7,743.4625,2,Dormant
CUST_1200,120,5,16,412.76,82.55199999999999,2,Dormant
CUST_1201,4,1,5,355.95,355.95,3,Standard
CUST_1202,13,1,5,46.3,46.3,0,At Risk / Lost
CUST_1203,10,14,74,3292.3199999999997,235.16571428571427,1,VIP
CUST_1204,149,3,19,1122.9,374.3,2,Dormant
CUST_1205,44,7,21,1084.7,154.95714285714286,2,Dormant
CUST_1206,121,2,13,634.1700000000001,317.08500000000004,2,Dormant
CUST_1207,20,6,23,716.15,119.35833333333333,3,Standard
CUST_1208,18,4,21,731.0,182.75,3,Standard
CUST_1209,7,3,8,283.34,94.44666666666666,3,Standard
CUST_1210,111,3,13,240.04000000000002,80.01333333333334,0,At Risk / Lost
CUST_1211,20,15,127,3871.63,258.1086666666667,1,VIP
CUST_1212,286,1,3,50.16,50.16,0,At Risk / Lost
CUST_1213,12,3,34,1083.31,361.1033333333333,3,Standard
CUST_1214,70,7,24,892.8599999999999,127.55142857142856,2,Dormant
CUST_1215,68,3,11,188.14,62.71333333333333,0,At Risk / Lost
CUST_1216,201,1,5,153.15,153.15,0,At Risk / Lost
CUST_1217,19,5,28,607.99,121.598,3,Standard
CUST_1218,13,6,32,1480.6999999999998,246.7833333333333,3,Standard
CUST_1219,13,24,215,11476.039999999999,478.1683333333333,1,VIP
CUST_1220,174,1,9,293.94,293.94,0,At Risk / Lost
CUST_1221,9,6,47,1064.5900000000001,177.4316666666667,3,Standard
CUST_1222,122,1,1,7.58,7.58,0,At Risk / Lost
CUST_1223,135,5,18,517.85,103.57000000000001,2,Dormant
CUST_1224,66,1,4,61.08,61.08,0,At Risk / Lost
CUST_1225,29,7,72,2669.2,381.3142857142857,2,Dormant
CUST_1226,106,2,6,324.08000000000004,162.04000000000002,0,At Risk / Lost
CUST_1227,139,1,4,180.32,180.32,0,At Risk / Lost
CUST_1228,44,17,146,7438.639999999999,437.56705882352935,1,VIP
CUST_1229,221,2,9,259.45,129.725,0,At Risk / Lost
CUST_1230,91,6,34,836.45,139.40833333333333,2,Dormant
CUST_1231,142,9,58,2642.03,293.55888888888893,2,Dormant
CUST_1232,18,22,141,7937.259999999999,360.7845454545454,1,VIP
CUST_1233,49,8,81,3373.79,421.72375,2,Dormant
CUST_1234,71,1,3,37.86,37.86,0,At Risk / Lost
CUST_1235,43,24,212,10275.010000000002,428.12541666666675,1,VIP
CUST_1236,17,2,14,450.0,225.0,3,Standard
CUST_1237,7,22,205,11130.910000000002,505.95045454545465,1,VIP
CUST_1238,110,2,4,113.60000000000001,56.800000000000004,0,At Risk / Lost
CUST_1239,274,1,11,341.38,341.38,0,At Risk / Lost
CUST_1240,25,4,40,1308.55,327.1375,3,Standard
CUST_1241,70,1,2,84.36,84.36,0,At Risk / Lost
CUST_1242,41,5,34,1297.5300000000002,259.50600000000003,2,Dormant
CUST_1243,5,23,162,7501.86,326.1678260869565,1,VIP
CUST_1244,224,1,7,65.63999999999999,65.63999999999999,0,At Risk / Lost
CUST_1245,33,11,110,3720.5000000000005,338.22727272727275,1,VIP
CUST_1246,13,11,105,5179.7300000000005,470.8845454545455,1,VIP
CUST_1247,150,1,7,50.31,50.31,0,At Risk / Lost
CUST_1248,124,3,12,608.46,202.82000000000002,2,Dormant
CUST_1249,96,2,7,290.78000000000003,145.39000000000001,0,At Risk / Lost
CUST_1250,6,28,275,26516.23,947.0082142857143,1,VIP
CUST_1251,7,6,34,734.9200000000001,122.48666666666668,3,Standard
CUST_1252,15,6,25,873.38,145.56333333333333,3,Standard
CUST_1253,82,1,5,284.94,284.94,0,At Risk / Lost
CUST_1254,56,1,5,160.14,160.14,0,At Risk / Lost
CUST_1255,39,1,4,184.93,184.93,0,At Risk / Lost
CUST_1256,24,7,43,2067.37,295.3385714285714,3,Standard
CUST_1257,18,7,29,711.9100000000001,101.70142857142858,3,Standard
CUST_1258,209,1,7,222.75,222.75,0,At Risk / Lost
CUST_1259,64,2,8,222.27,111.135,0,At Risk / Lost
CUST_1260,88,19,108,6967.48,366.7094736842105,1,VIP
CUST_1261,63,7,57,1611.0499999999997,230.14999999999995,2,Dormant
CUST_1262,258,1,1,39.53,39.53,0,At Risk / Lost
CUST_1263,35,17,130,6762.31,397.7829411764706,1,VIP
CUST_1264,17,21,372,37655.880000000005,1793.137142857143,1,VIP
CUST_1265,17,1,9,295.84000000000003,295.84000000000003,3,Standard
CUST_1266,67,6,28,653.3599999999999,108.89333333333332,2,Dormant
CUST_1267,201,1,1,23.43,23.43,0,At Risk / Lost
CUST_1268,154,3,15,995.6899999999999,331.89666666666665,2,Dormant
CUST_1269,213,4,22,508.26,127.065,2,Dormant
