customerID,Churn,Churn_Probability,Risk_Tier
5519-YLDGW,Yes,0.8244949559158198,Critical
3865-ZFZIB,No,0.07395632114634679,Low
1855-AGAWH,No,0.6907257888274688,High
7109-CQYUZ,No,0.1073897348816473,Low
1370-GGAWX,No,0.555443178892452,High
4680-KUTAJ,No,0.636437587627664,High
5307-UVGNB,No,0.23421166658243905,Low
4946-EDSEW,Yes,0.31877956860949114,Medium
2883-ILGWO,No,0.569309659872672,High
2516-VQRRV,Yes,0.876940201644694,Critical
7580-UGXNC,Yes,0.45237599965272673,Medium
3642-BYHDO,No,0.011641540503461572,Low
9629-NHXFW,No,0.3874199386913295,Medium
2696-RZVZW,No,0.02156315058744113,Low
5766-FTRTS,No,0.033407161973612626,Low
0396-HUJBP,No,0.35240041252736487,Medium
5178-LMXOP,Yes,0.9464806123332622,Critical
8879-ZKJOF,No,0.20061841035282113,Low
6285-FTQBF,No,0.01500223762778584,Low
8185-UPYBR,Yes,0.873426336126111,Critical
4585-HETAI,Yes,0.8172548070547163,Critical
7526-BEZQB,Yes,0.9114159471558605,Critical
1474-JUWSM,No,0.1886362733391838,Low
3530-CRZSB,No,0.3100669439821948,Medium
8498-XXGWA,No,0.14593677726577808,Low
9617-INGJY,No,0.8268508057506079,Critical
0621-TSSMU,No,0.04570621519447255,Low
7234-KMNRQ,No,0.3474379535203263,Medium
7636-PEPNS,No,0.12215367378048576,Low
4683-WYDOU,No,0.18824242862408036,Low
9052-DHNKM,No,0.2108519562583572,Low
6794-HKIAJ,No,0.24720572982637543,Low
5578-NKCXI,No,0.15999705628533625,Low
1642-HMARX,No,0.08033083906494037,Low
3096-WPXBT,No,0.196759777052958,Low
8434-PNQZX,No,0.16407420314532425,Low
5950-AAAGJ,No,0.7583136496126082,Critical
4299-OPXEJ,No,0.03325098886687987,Low
4951-UKAAQ,Yes,0.9016396876128184,Critical
9618-LFJRU,No,0.31087192004803366,Medium
6693-DJWTY,No,0.07915660111556762,Low
0744-GKNGE,No,0.2577484294802636,Low
6447-EGDIV,No,0.09467188569674713,Low
1167-OYZJF,No,0.028460124584169574,Low
2108-YKQTY,Yes,0.49204411280265126,Medium
4806-DXQCE,No,0.20660441137295074,Low
4918-QLLIW,Yes,0.6179528978685002,High
7056-IMHCC,Yes,0.7580438953235672,Critical
4854-SSLTN,No,0.10784538318456545,Low
5294-DMSFH,No,0.734028267702052,Critical
4837-PZTIC,No,0.05552043270833552,Low
1625-JAIIY,Yes,0.35935251114389366,Medium
0603-OLQDC,No,0.5481411708246001,High
3272-VUHPV,No,0.2927036718196896,Low
4176-FXYBO,No,0.5209461734972579,High
1063-DHQJF,No,0.07427292475314697,Low
8663-UPDGF,No,0.4270738325268015,Medium
6719-FGEDO,No,0.06661005599266172,Low
1837-YQUCE,No,0.07220529098069793,Low
2947-DOMLJ,Yes,0.3916907170561043,Medium
4112-LUEIZ,Yes,0.8971411454275456,Critical
0369-ZGOVK,No,0.4111229961781479,Medium
4510-HIMLV,Yes,0.8647795182922612,Critical
9919-KNPOO,No,0.8882625065529041,Critical
8749-JMNKX,Yes,0.5491193775709019,High
7872-BAAZR,No,0.03874954788025496,Low
9391-LMANN,No,0.19580442653738303,Low
2430-USGXP,Yes,0.8760505336667886,Critical
8174-TBVCF,No,0.04977237572095864,Low
1698-XFZCI,No,0.3947519041241729,Medium
1877-HKBQX,No,0.2754491868507177,Low
4450-DLLMH,No,0.8043360988820845,Critical
0428-AXXLJ,No,0.14979308364278654,Low
2746-DIJLO,No,0.2236643882580001,Low
5955-ERIHD,Yes,0.8984149928889474,Critical
0917-EZOLA,Yes,0.24216337736056529,Low
3508-VLHCZ,No,0.04357187502192237,Low
4086-ATNFV,No,0.11998391146233386,Low
0468-YRPXN,No,0.6910631387911664,High
5996-NRVXR,No,0.33443872845195244,Medium
3739-YBWAB,No,0.1577192044414785,Low
7047-FWEYA,No,0.50958648118785,High
2000-MPKCA,No,0.4086179288243886,Medium
9762-YAQAA,No,0.34088859177034175,Medium
5949-EBSQK,Yes,0.43386693138220245,Medium
5473-KHBPS,No,0.3333422322797237,Medium
0100-DUVFC,No,0.4887312236378531,Medium
5397-TUPSH,No,0.26848093613870727,Low
8950-MTZNV,No,0.6715519005861192,High
0326-VDYXE,No,0.48319076458534316,Medium
6773-LQTVT,No,0.48798474586045265,Medium
7274-RTAPZ,Yes,0.9176946147303751,Critical
0436-TWFFZ,No,0.07713806953686127,Low
8566-YPRGL,No,0.4479421799923587,Medium
0311-UNPFF,Yes,0.7892930888947745,Critical
6609-MXJHJ,No,0.0753245757652314,Low
2669-OIDSD,No,0.5409877229005436,High
8400-WZICQ,No,0.1238990533473076,Low
3834-XUIFC,Yes,0.879452436101707,Critical
9576-SYUHJ,No,0.6755276095302656,High
0410-IPFTY,No,0.6839912948581404,High
2831-EBWRN,No,0.7018745351674687,Critical
9430-NKQLY,No,0.021829570696216632,Low
8414-MYSHR,Yes,0.9205457278921552,Critical
0247-SLUJI,No,0.3088889867948794,Medium
9402-ORRAH,No,0.8929153686268743,Critical
6483-OATDN,No,0.397167050729008,Medium
1293-HHSHJ,No,0.08472454046940173,Low
4840-ORQXB,No,0.6740738893673649,High
7599-FKVXZ,Yes,0.646471437120405,High
3982-DQLUS,No,0.3724562000483442,Medium
8610-ZIKJJ,No,0.16371265361723736,Low
3756-VNWDH,No,0.42237570147308706,Medium
7801-KICAO,No,0.8323859198761396,Critical
7673-LPRNY,No,0.4758244163766413,Medium
8229-TNIQA,Yes,0.6400451628377979,High
6060-QBMGV,No,0.015701003099449988,Low
7339-POGZN,No,0.675641208990673,High
2828-SLQPF,No,0.5187796004908477,High
4465-VDKIQ,No,0.7026431516436218,Critical
2921-XWDJH,No,0.6774607602126405,High
6221-AVQYL,Yes,0.8552838989998361,Critical
2558-BUOZZ,No,0.2435606578827492,Low
9257-AZMTZ,No,0.020043900500271793,Low
0003-MKNFE,No,0.6683914400504695,High
0975-UYDTX,No,0.30460994482848097,Medium
7743-EXURX,Yes,0.6161194982074345,High
4682-BLBUC,No,0.19288764340180378,Low
0975-VOOVL,No,0.6132282474488085,High
5968-VXZLG,No,0.630238015458833,High
5569-KGJHX,Yes,0.812021370595252,Critical
4988-IQIGL,Yes,0.9090487130117191,Critical
5201-FRKKS,No,0.4721031036324253,Medium
9799-CAYJJ,No,0.8787242596812104,Critical
7730-IUTDZ,Yes,0.5166000126587181,High
0426-TIRNE,Yes,0.34993548683093945,Medium
5443-SCMKX,No,0.4627639216207279,Medium
8295-KMENE,No,0.05393035913686045,Low
6738-ISCBM,No,0.34528247162055403,Medium
9821-BESNZ,No,0.36905170805932763,Medium
3678-MNGZX,No,0.013067112470332928,Low
1335-NTIUC,No,0.743390723285314,Critical
2916-BQZLN,No,0.7403458456418617,Critical
4558-CGYCZ,No,0.3423589506994323,Medium
2368-GAKKQ,No,0.1314786195975173,Low
8710-YGLWG,No,0.671880995628702,High
3199-XGZCY,No,0.8658142264640645,Critical
3785-KTYSH,No,0.03717810031575803,Low
6814-ZPWFQ,No,0.08163227932417079,Low
4063-EIKNQ,No,0.223464948308511,Low
6993-YCOBK,No,0.20216483010169545,Low
5206-HPJKM,No,0.3675257591661642,Medium
7587-RZNME,Yes,0.7241065138325901,Critical
0748-RDGGM,Yes,0.18586697916390157,Low
8393-JMVMB,No,0.3668627520125739,Medium
5019-GQVCR,No,0.7889705085730521,Critical
6036-TTFYU,No,0.2594654767083908,Low
2550-AEVRU,No,0.06352740012178544,Low
0969-RGKCU,No,0.06218785860553571,Low
0378-CJKPV,No,0.09286871664843058,Low
4706-AXVKM,Yes,0.8755830166313504,Critical
5889-JTMUL,Yes,0.7145827497595426,Critical
9026-RNUJS,Yes,0.659120438752905,High
3746-EUBYR,Yes,0.8521905540739956,Critical
2332-EFBJY,Yes,0.34575211064468186,Medium
2880-FPNAE,No,0.8815669350896232,Critical
1703-MGIAB,No,0.571161729104991,High
4311-QTTAI,No,0.134569363275435,Low
9474-PHLYD,Yes,0.7039109150587223,Critical
4318-RAJVY,No,0.22487635289871413,Low
2165-VOEGB,Yes,0.2615050539620177,Low
3612-YUNGG,No,0.1434076812252548,Low
2254-DLXRI,No,0.8468893183283804,Critical
5062-CJJKH,No,0.1866605533204255,Low
9028-LIHRP,No,0.04112633778332099,Low
2219-MVUSO,Yes,0.620384348632136,High
1053-MXTTK,No,0.0780386440067622,Low
1530-ZTDOZ,No,0.2325385997168861,Low
1301-LOPVR,No,0.2108959193813912,Low
0853-TWRVK,No,0.06870654737747325,Low
8914-RBTSB,Yes,0.7275799550161042,Critical
6212-ATMLK,No,0.7675669521560994,Critical
8200-LGKSR,No,0.06766069634193782,Low
1568-BEKZM,No,0.04958626303778314,Low
0670-ANMUU,No,0.14391496298220197,Low
6897-RWMUB,No,0.024290666621947128,Low
0963-ZBDRN,Yes,0.7335965127054476,Critical
7594-RQHXR,Yes,0.8725542368881541,Critical
6999-CHVCF,No,0.11226583931883197,Low
6134-KWTBV,No,0.027134922252709564,Low
1077-HUUJM,No,0.7961892840367261,Critical
6331-EWIEB,Yes,0.8569197431112923,Critical
0895-LNKRC,No,0.1546028272744171,Low
2045-BMBTJ,No,0.5183478164774049,High
8417-GSODA,No,0.5613619254034358,High
5171-EPLKN,No,0.05414868650362454,Low
4452-QIIEB,No,0.5473709559378667,High
5998-VVEJY,Yes,0.7114369066101538,Critical
1624-NALOJ,Yes,0.9154941164355936,Critical
6741-EGCBI,No,0.7051033091378951,Critical
7820-ZYGNY,No,0.2677523948186533,Low
4317-VTEOA,Yes,0.6948978123556201,High
9677-AVKED,No,0.21288980817666792,Low
1670-SVOWZ,Yes,0.6365925690109081,High
2227-JRSJX,No,0.7038033223476133,Critical
9847-HNVGP,No,0.1435440014966835,Low
6696-YDAYZ,No,0.06199561287422203,Low
8980-WQFWL,No,0.5496352288769524,High
1730-ZMAME,No,0.8072795421593679,Critical
6506-EYCNH,No,0.2033849911903196,Low
4634-JLRJT,No,0.44168227615400585,Medium
9501-UKKNL,No,0.4169977628231502,Medium
2560-QTSBS,No,0.04341308877243709,Low
7541-YLXCL,Yes,0.20676415381036906,Low
4795-WRNVT,No,0.2200940856653609,Low
6080-TCMYC,No,0.6605635182167823,High
0260-ZDLGK,Yes,0.5931698508974143,High
7860-UXCRM,No,0.022734491167043604,Low
6357-JJPQT,No,0.8792075345647898,Critical
2292-XQWSV,No,0.18072167300404368,Low
9552-TGUZV,No,0.6937926821615291,High
5913-INRQV,No,0.3308465251197905,Medium
8722-NGNBH,Yes,0.48074812234711617,Medium
6210-KBBPI,Yes,0.896887645256366,Critical
9643-YBLUR,No,0.6992731000940232,High
8734-FNWVH,No,0.4282257244413741,Medium
9447-YPTBX,No,0.07403446916536126,Low
0133-BMFZO,Yes,0.7302147296922171,Critical
6128-CZOMY,Yes,0.7175121074888825,Critical
9540-JYROE,Yes,0.7958525214417081,Critical
9026-LHEVG,No,0.6971470399840431,High
2260-USTRB,Yes,0.8328192764079996,Critical
3656-TKRVZ,Yes,0.45951633916739804,Medium
7011-CVEUC,No,0.7023147653075283,Critical
6185-TASNN,No,0.6828703264870601,High
7925-PNRGI,No,0.17951841442188798,Low
8623-TMRBY,Yes,0.6126591548231972,High
1552-CZCLL,No,0.07342424366307945,Low
3038-PQIUY,No,0.27855646201184836,Low
1501-SGHBW,Yes,0.5706225166381218,High
9313-CDOGY,No,0.1633371053004939,Low
8148-BPLZQ,No,0.46730344599470586,Medium
2623-DRYAM,No,0.4527262719093992,Medium
9987-LUTYD,No,0.19606564483662473,Low
3208-YPIOE,Yes,0.6490009315257933,High
4488-KQFDT,No,0.5091964369598222,High
2612-RANWT,Yes,0.8759879023096648,Critical
5693-PIPCS,No,0.24302918923710312,Low
0491-KAPQG,No,0.8261038964451993,Critical
1925-LFCZZ,No,0.3460585431119443,Medium
8039-EQPIM,No,0.05050168056483077,Low
6900-PXRMS,Yes,0.7951181355915848,Critical
8707-RMEZH,No,0.14905433721426845,Low
3346-BRMIS,Yes,0.8269057563188306,Critical
3209-ZPKFI,No,0.3001502448010659,Medium
6479-VDGRK,No,0.022872185685167808,Low
9373-WSLOY,No,0.5455803800764022,High
2933-FILNV,Yes,0.6774942618072478,High
3569-JFODW,No,0.029349602752794815,Low
9819-FBNSV,No,0.6281113106729862,High
9544-PYPSJ,No,0.5044833342530927,High
1591-XWLGB,No,0.014804118692819631,Low
0396-UKGAI,No,0.29314724548383925,Low
3243-ZHOHY,No,0.14287539283002412,Low
5186-EJEGL,No,0.5272996862151906,High
7527-QNRUS,No,0.10941946050263412,Low
9986-BONCE,Yes,0.3066247186000473,Medium
2722-JMONI,Yes,0.6483977806536982,High
2203-GHNWN,No,0.7540873116267885,Critical
3878-AVSOQ,No,0.8780771014092968,Critical
3258-SYSWS,No,0.10939879429673975,Low
5296-PSYVW,No,0.026915646669556714,Low
6319-QSUSR,No,0.22821059100168692,Low
4083-EUGRJ,Yes,0.30651375485527876,Medium
7579-OOPEC,Yes,0.5552972431432595,High
0512-FLFDW,No,0.49339999409178104,Medium
1771-OADNZ,Yes,0.8348711341845347,Critical
0487-CRLZF,No,0.10535959622913045,Low
2107-FBPTK,No,0.8674010479025805,Critical
9451-WLYRI,No,0.049540554818183785,Low
8219-VYBVI,No,0.0434345993735913,Low
1991-VOPLL,No,0.30769469511363334,Medium
9738-QLWTP,No,0.2868079640295048,Low
1016-DJTSV,No,0.8621298945355436,Critical
9419-IPPBE,No,0.48258730950064044,Medium
0174-QRVVY,No,0.015533345851233922,Low
5699-BNCAS,No,0.03830466198804925,Low
2900-PHPLN,No,0.026632997624830762,Low
0612-RTZZA,Yes,0.7493181532603904,Critical
8106-GWQOK,No,0.14473056370276477,Low
8751-EDEKA,No,0.6124941289399701,High
6878-GGDWG,No,0.1666166635177603,Low
4039-PIMHX,No,0.07832238081849745,Low
8450-LUGUK,No,0.058404580112207,Low
3604-WLABM,No,0.46646771149497823,Medium
0795-GMVQO,No,0.19599706449506588,Low
2259-OUUSZ,No,0.3870207616906802,Medium
1142-IHLOO,No,0.3815556589666531,Medium
6410-LEFEN,Yes,0.5820399514234403,High
4633-MKHYU,No,0.8732026626389278,Critical
6257-RJOHI,No,0.5339667442188174,High
1545-JFUML,No,0.14253214755884283,Low
3194-ORPIK,Yes,0.5711581075019544,High
7826-VVKWT,No,0.5400768170692682,High
1353-GHZOS,No,0.26007926082517213,Low
2587-EKXTS,No,0.6688344211052129,High
5442-BXVND,No,0.1677978445824665,Low
8816-VXNZD,Yes,0.8896051380085976,Critical
9378-FXTIZ,Yes,0.2906493638057076,Low
1723-HKXJQ,Yes,0.78450344783282,Critical
7825-GKXMW,Yes,0.6362430690900251,High
9753-OYLBX,No,0.35265411144143116,Medium
2364-UFROM,No,0.18131296991604456,Low
6656-JWRQX,No,0.5424518673979566,High
6473-ULUHT,No,0.5024660996726938,High
1240-KNSEZ,Yes,0.4510321172708882,Medium
0836-SEYLU,Yes,0.5459003327889842,High
4433-JCGCG,Yes,0.818069888704222,Critical
3716-BDVDB,Yes,0.8672044834584132,Critical
7688-AWMDX,No,0.020468557477647305,Low
2842-BCQGE,No,0.6230917465749884,High
7244-QWYHG,No,0.1659928308548688,Low
5899-MQZZL,Yes,0.8109373964012302,Critical
6849-OYAMU,Yes,0.3930263055473746,Medium
5312-UXESG,No,0.6892979048684605,High
9488-HGMJH,Yes,0.8783963308227228,Critical
6038-GCYEC,Yes,0.6658910498622597,High
2150-WLKUW,No,0.21696133033984832,Low
7159-FVYPK,No,0.6606517745606101,High
7032-LMBHI,No,0.16846024064604057,Low
1150-WFARN,Yes,0.12857671430922057,Low
6088-BXMRG,No,0.8005656074901661,Critical
3144-AUDBS,Yes,0.5862273884085233,High
4821-SJHJV,No,0.5683898093309424,High
7346-MEDWM,No,0.5698639924632155,High
1137-DGOWI,No,0.15679698903020098,Low
5616-PRTNT,Yes,0.32845265056892436,Medium
3812-LRZIR,No,0.07571723619082293,Low
4818-QIUFN,Yes,0.7695788698306811,Critical
9483-GCPWE,No,0.14279359781188666,Low
4227-OJHAL,No,0.07725612810237097,Low
9220-CXRSC,No,0.020669009717535554,Low
4993-JCRGJ,No,0.6598041437428805,High
9537-JALFH,No,0.012712625599838375,Low
6698-OXETB,No,0.089928849074343,Low
2103-ZRXFN,No,0.644110558246131,High
3724-BSCVH,No,0.13617098980889658,Low
4877-TSOFF,No,0.10159906791048287,Low
9209-NWPGU,No,0.14403460610071303,Low
6961-VCPMC,Yes,0.7329715475363084,Critical
7306-YDSOI,No,0.023048894455102217,Low
5288-AHOUP,No,0.8918742566668416,Critical
6688-UZPWD,Yes,0.895687736099994,Critical
0655-YDGFJ,No,0.3627590665359557,Medium
8468-EHYJA,No,0.6165619888183241,High
6823-SIDFQ,No,0.10426920313150012,Low
1097-FSPVW,No,0.17960975919669353,Low
2839-RFSQE,Yes,0.3435654897552262,Medium
8328-SKJNO,No,0.13790862548461139,Low
7010-ZMVBF,No,0.20261983681173706,Low
5201-CBWYG,No,0.03984931540430681,Low
0968-GSIKN,Yes,0.8215845419452867,Critical
1965-DDBWU,Yes,0.7701387971422576,Critical
9057-SIHCH,Yes,0.9277075263230853,Critical
6352-GIGGQ,No,0.1245400849197234,Low
3635-QQRQD,No,0.028592054989440507,Low
6771-XWBDM,Yes,0.6238036754628634,High
2897-DOVND,No,0.8604279901826706,Critical
3082-YVEKW,No,0.1272929718843751,Low
0191-EQUUH,No,0.07878981082573026,Low
7134-HBPBS,No,0.17078911752665582,Low
3489-HHPFY,No,0.9102724641377419,Critical
2926-JEJJC,No,0.21637360849377477,Low
8601-QACRS,Yes,0.6915391092901753,High
4950-BDEUX,No,0.6279404707066752,High
5789-LDFXO,No,0.1911037752140788,Low
0508-OOLTO,No,0.8148455507000373,Critical
2984-TBYKU,No,0.07948289939375201,Low
9822-WMWVG,No,0.586226198108153,High
2391-SOORI,Yes,0.4418621274720405,Medium
9040-KZVWO,No,0.3714351678062925,Medium
2645-QTLMB,Yes,0.8933534901025402,Critical
4806-HIPDW,Yes,0.8624139677012682,Critical
1548-ARAGG,No,0.5140806356786535,High
6339-RZCBJ,No,0.07156024129786358,Low
4424-TKOPW,Yes,0.9472677958962067,Critical
4415-WNGVR,No,0.5079049079585669,High
2522-AHJXR,No,0.49200683761252867,Medium
0412-UCCNP,No,0.06609569650682634,Low
1816-FLZDK,No,0.5602984137463674,High
7096-UCLNH,No,0.3627166690452774,Medium
8443-ZRDBZ,Yes,0.8797339514593783,Critical
9136-ALYBR,Yes,0.7421453632711128,Critical
4615-PIVVU,No,0.06869666300169044,Low
8885-QSQBX,No,0.4258009496142312,Medium
7479-NITWS,Yes,0.8620149781427413,Critical
8617-ENBDS,No,0.8108295423390623,Critical
9385-NXKDA,No,0.062276241819852855,Low
0430-IHCDJ,No,0.7022756596889284,Critical
2959-MJHIC,Yes,0.8780573346544881,Critical
6674-KVJHG,No,0.24812716317641603,Low
1814-DKOLC,No,0.38607283837073564,Medium
4201-JMNGR,Yes,0.6415857830110023,High
9351-HXDMR,No,0.1350374392867127,Low
3537-HPKQT,No,0.5115047669543108,High
2129-ALKBS,No,0.24389173985708246,Low
5821-MMEIL,No,0.022024639373191306,Low
5960-WPXQM,Yes,0.8934569760837795,Critical
0684-AOSIH,Yes,0.8678863102240132,Critical
8260-NGFNY,Yes,0.6538060917838415,High
1309-XGFSN,No,0.3424135040535235,Medium
1866-RZZQS,Yes,0.8510472553797951,Critical
6968-URWQU,No,0.2529591039359063,Low
4742-TXUEX,No,0.02368674027097927,Low
9631-XEYKE,No,0.6080929763488807,High
8631-NBHFZ,Yes,0.032829172287911206,Low
1335-MXCSE,No,0.041720600104403205,Low
8873-TMKGR,No,0.10779387382285183,Low
8800-JOOCF,No,0.8573799984809506,Critical
1469-LBJQJ,No,0.6412244927956882,High
4958-XCBDQ,Yes,0.8617018804332096,Critical
8337-UPOAQ,Yes,0.9128190046056526,Critical
0064-YIJGF,No,0.668980597042664,High
2386-OWURY,No,0.5611778007765243,High
1725-IQNIY,Yes,0.1115740432195896,Low
0310-VQXAM,No,0.3090506291225539,Medium
6598-RFFVI,Yes,0.1962724810440132,Low
3453-RTHJQ,No,0.8478464893004949,Critical
6712-OAWRH,Yes,0.8587593403870898,Critical
6278-FEPBZ,No,0.30008036722041076,Medium
4280-DLSHD,No,0.585241846420959,High
1508-DFXCU,No,0.848010148127724,Critical
8614-VGMMV,Yes,0.6952734268693738,High
7868-BGSZA,No,0.32779534198325067,Medium
2800-QQUSO,No,0.7343132671414877,Critical
2930-UOTMB,Yes,0.2632863313233396,Low
7973-DZRKH,No,0.07494817441708407,Low
5914-DVBWJ,Yes,0.7621654442047029,Critical
7698-YFGEZ,No,0.36306141706940087,Medium
2533-QVMSK,Yes,0.19448794909437123,Low
9773-PEQBZ,No,0.7929131699217816,Critical
8644-XLFBW,Yes,0.8800374597126625,Critical
0650-BWOZN,No,0.8031412343654458,Critical
8625-AZYZY,Yes,0.8653983090944144,Critical
7785-RDVIG,No,0.2908718281856453,Low
9602-WCXPI,No,0.054503289947512655,Low
2903-YYTBW,No,0.5925751934616241,High
3620-MWJNE,No,0.5206374698169777,High
8573-JGCZW,No,0.1815940967963502,Low
6837-HAEVO,No,0.24183961021382458,Low
6701-YVNQG,No,0.05757012413018411,Low
9306-CPCBC,Yes,0.8853663119884706,Critical
4304-XUMGI,No,0.08253844192794789,Low
9504-YAZWB,No,0.027267803362262373,Low
8819-ZBYNA,No,0.17484929786227812,Low
6174-NRBTZ,No,0.15623030239461436,Low
9481-IEBZY,No,0.43116566416545427,Medium
1833-VGRUM,Yes,0.9093747657336289,Critical
6137-NICCO,No,0.8240310221003273,Critical
9065-ZCPQX,No,0.03161373188503834,Low
6402-EJMWF,No,0.7182117419190531,Critical
3620-EHIMZ,No,0.0225249941261663,Low
3213-VVOLG,No,0.1666755046140973,Low
6870-ECSHE,No,0.20039446515866544,Low
8747-UDCOI,No,0.017778834458842978,Low
8374-XGEJJ,Yes,0.8119141088387647,Critical
2656-TABEH,Yes,0.9199715470800982,Critical
6946-LMSQS,Yes,0.6601195406350652,High
4626-OZDTJ,No,0.2056967724000468,Low
9169-BSVIN,No,0.6816192822245917,High
2325-ZUSFD,Yes,0.11694193560485487,Low
8194-PEEBY,No,0.09337549729540179,Low
6872-HXFNF,No,0.07265322721017137,Low
3932-CMDTD,Yes,0.7184690612541483,Critical
7714-YXSMB,No,0.8224215617850643,Critical
8387-UGUSU,No,0.2192920072457313,Low
1080-BWSYE,No,0.028664312965762436,Low
4039-HEUNW,Yes,0.8584429924843294,Critical
1194-HVAIF,No,0.7590063183310797,Critical
0812-WUPTB,Yes,0.7965375885097018,Critical
3594-UVONA,Yes,0.2761459870504716,Low
0004-TLHLJ,Yes,0.8552572775464323,Critical
1767-TGTKO,No,0.6149104096231288,High
8439-LTUGF,No,0.36311830196767003,Medium
8805-JNRAZ,No,0.5412883855732215,High
5089-IFSDP,Yes,0.18362903914695738,Low
6418-HNFED,No,0.08047617453494502,Low
0206-OYVOC,No,0.03832462246177206,Low
7291-CDTMJ,No,0.4304723322934314,Medium
7128-GGCNO,No,0.5292659922981181,High
0237-YFUTL,No,0.5240758436066673,High
7691-KGKGP,No,0.1321137328868647,Low
6710-HSJRD,No,0.5464135433678077,High
3675-EQOZA,No,0.3086776076597459,Medium
0840-DCNZE,No,0.1509206670934233,Low
1732-FEKLD,No,0.3831367121777397,Medium
9862-KJTYK,No,0.5398460157801309,High
0479-HMSWA,No,0.3465261500325927,Medium
5854-KSRBJ,No,0.017475167311789386,Low
0365-BZUWY,No,0.8937205305103927,Critical
4817-VYYWS,Yes,0.8402958043452252,Critical
5701-SVCWR,No,0.37071830292164876,Medium
3129-AAQOU,No,0.07123213131151783,Low
4922-CVPDX,No,0.24479975299982382,Low
1396-QWFBJ,Yes,0.6208790433889866,High
1357-BIJKI,No,0.5995334851843022,High
1099-BTKWT,No,0.197510607861244,Low
5299-SJCZT,Yes,0.90126923906349,Critical
2018-PZKMU,No,0.7318931910051598,Critical
7340-KEFQE,No,0.03870852888500177,Low
4570-QHXHL,No,0.6773289736000292,High
2403-BCASL,Yes,0.5124769961249533,High
7392-YYPYJ,No,0.8712831345248748,Critical
2898-LSJGD,Yes,0.42433455941660786,Medium
2223-GDSHL,No,0.09878968705818089,Low
7359-PTSXY,Yes,0.6435870996366706,High
9470-RTWDV,No,0.31117204307959684,Medium
2176-OSJUV,No,0.022896919775262776,Low
9348-YVOMK,No,0.6293240238730782,High
8104-OSKWT,No,0.7737033484389637,Critical
4521-YEEHE,No,0.8005683169973493,Critical
4090-KPJIP,No,0.8832278685971332,Critical
3786-WOVKF,No,0.2528843174752008,Low
4503-BDXBD,Yes,0.738781625886815,Critical
6086-ESGRL,Yes,0.8046652128352676,Critical
2592-HODOV,No,0.14917633369535704,Low
3886-CERTZ,Yes,0.3174638138005818,Medium
7995-ZHHNZ,No,0.11763413130379302,Low
3824-RHKVR,No,0.23903580214168968,Low
5816-SCGFC,No,0.6252946263440071,High
5989-AXPUC,No,0.09416384142319337,Low
4979-HPRFL,No,0.024654753759671095,Low
8590-OHDIW,No,0.06319843180047813,Low
8015-IHCGW,No,0.1313575585635404,Low
2332-TODQS,No,0.07231599233717165,Low
9278-VZKCD,No,0.6652210330476658,High
8008-OTEZX,No,0.06986890292801878,Low
2773-OVBPK,No,0.15369358132616623,Low
5999-LCXAO,No,0.5285862157973753,High
5206-XZZQI,No,0.36153761247920596,Medium
4803-LBYPN,No,0.13941712618341748,Low
5759-RCVCB,Yes,0.6736113429002935,High
6372-RFVNS,Yes,0.8481255180870935,Critical
2139-FQHLM,No,0.6126038960267769,High
8261-GWDBQ,No,0.18412858907803661,Low
1093-YSWCA,No,0.08463081786162172,Low
8938-UMKPI,Yes,0.7535813188974221,Critical
0991-BRRFB,Yes,0.39857243893513916,Medium
3882-IYOIJ,No,0.0946703116382339,Low
8749-TZYEC,No,0.01936055152376689,Low
1755-FZQEC,No,0.0808323610208451,Low
3115-JPJDD,No,0.16925414325190183,Low
5600-KTXFM,No,0.7161722146904466,Critical
3871-IKPYH,Yes,0.8455772555481417,Critical
6319-IEJWJ,Yes,0.8318031184572342,Critical
9025-AOMKI,Yes,0.8991385187330543,Critical
6339-TBELP,No,0.09551645215933907,Low
7964-YESJC,No,0.3032881382258881,Medium
6173-GOLSU,No,0.6397929023410716,High
5275-SQEIZ,Yes,0.8682611135111915,Critical
7716-YTYHG,Yes,0.4626385017832692,Medium
9938-ZREHM,No,0.1724719438303949,Low
7950-XWOVN,No,0.5575047233465319,High
4390-KYULV,Yes,0.40525085175619685,Medium
4647-MUZON,No,0.8136500377249112,Critical
9702-AIUJO,No,0.1388748204409351,Low
8849-PRIQJ,No,0.2928655038621146,Low
8851-RAGOV,No,0.377314292801615,Medium
1304-NECVQ,Yes,0.9073638449298002,Critical
5396-IZEPB,No,0.2906961434746315,Low
1729-VLAZJ,No,0.20230768936592064,Low
8285-ABVLB,No,0.015238571032928739,Low
0701-TJSEF,No,0.5327095268630249,High
5712-VBOXD,No,0.39703274285859014,Medium
6629-LADHQ,No,0.43008966219520084,Medium
8945-GRKHX,Yes,0.82970130670971,Critical
1559-DTODC,No,0.5981974819052299,High
4797-MIWUM,No,0.32341026504509374,Medium
6959-UWKHF,Yes,0.7397396890631925,Critical
8720-RQSBJ,No,0.6975471962729729,High
4537-CIBHB,No,0.13680963907825536,Low
3815-SLMEF,Yes,0.49554094388620096,Medium
5154-VEKBL,Yes,0.5979972096240167,High
4324-AHJKS,No,0.38514931105108,Medium
4355-CVPVS,No,0.2834974634439517,Low
4495-LHSSK,No,0.3156928337454443,Medium
5655-JSMZM,Yes,0.8071939761629648,Critical
5915-ANOEI,No,0.033682917745065696,Low
